Customer_ID,Age,Gender,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Payment_Method,Internet_Service,Customer_Support_Calls,Churn
11516,44,Female,63,4816.01,18833.13,Yearly,Debit Card,None,0,No
11517,48,Male,15,4689.91,26185.87,Quarterly,Credit Card,Fiber,0,Yes
11518,23,Female,50,4052.21,165501.72,Quarterly,Debit Card,None,13,No
11519,44,Male,36,3755.28,173086.42,Monthly,Net Banking,DSL,14,No
11520,57,Female,68,1733.19,89646.28,Yearly,Credit Card,None,2,No
11521,51,Male,41,4306.84,143100.16,Monthly,UPI,Fiber,12,No
11522,29,Female,56,2423.78,173643.9,Monthly,UPI,None,7,No
11523,62,Male,65,1725.08,9582.43,Yearly,Net Banking,DSL,7,No
11524,24,Female,8,2228.72,115216.13,Monthly,Net Banking,Fiber,13,No
11525,27,Male,63,4261.71,170842.65,Monthly,Credit Card,Fiber,14,No
11526,62,Male,21,1168.85,80232.83,Yearly,Debit Card,None,6,No
11527,34,Male,33,2552.71,61174.34,Yearly,Credit Card,Fiber,4,Yes
11528,43,Male,54,2715.61,159345.63,Monthly,Debit Card,Fiber,14,No
11529,38,Male,28,664.83,67821.53,Yearly,Credit Card,Fiber,7,No
11530,45,Male,37,1380.86,1631.69,Monthly,UPI,DSL,1,Yes
11531,63,Male,17,4220.34,191954.94,Monthly,UPI,Fiber,7,No
11532,19,Female,70,4238.45,118832.52,Monthly,Debit Card,None,11,No
11533,60,Female,64,1815.87,164084.07,Monthly,Credit Card,None,10,No
11534,18,Female,0,4437.04,165235.01,Monthly,Net Banking,Fiber,1,No
11535,68,Female,3,3973.02,14215.67,Monthly,Debit Card,None,9,No
11536,53,Female,3,2380.58,35001.18,Yearly,UPI,Fiber,4,No
11537,68,Male,26,3867.83,62913.02,Quarterly,Debit Card,None,10,No
11538,43,Male,42,4826.01,64819.16,Yearly,Credit Card,Fiber,12,Yes
11539,46,Male,58,2565.36,132098.44,Quarterly,Net Banking,Fiber,3,No
11540,38,Male,31,1572.92,125003.45,Monthly,Net Banking,Fiber,14,No
11541,28,Male,32,4738.17,99423.37,Yearly,Debit Card,DSL,12,No
11542,57,Female,27,3216.85,43041.48,Yearly,Credit Card,None,0,Yes
11543,28,Female,54,973.69,77014.71,Monthly,Credit Card,Fiber,4,No
11544,53,Female,59,3077.07,109175.2,Monthly,Net Banking,DSL,6,No
11545,66,Female,69,2752.61,94129.09,Quarterly,UPI,DSL,0,Yes
11546,56,Male,61,4350.15,26331.21,Quarterly,Credit Card,Fiber,1,Yes
11547,57,Male,33,2888.13,130252.59,Yearly,Net Banking,Fiber,11,Yes
11548,52,Male,55,1648.55,15537.3,Monthly,Net Banking,Fiber,14,Yes
11549,51,Female,12,3540.4,76260.74,Monthly,Credit Card,Fiber,13,No
11550,64,Male,55,2941.59,142295.84,Monthly,Credit Card,Fiber,8,No
11551,41,Female,17,1548.7,4984.68,Quarterly,Debit Card,None,11,Yes
11552,39,Male,53,3081.33,114426.58,Monthly,UPI,Fiber,4,No
11553,22,Male,42,4196.91,67569.67,Monthly,Debit Card,Fiber,13,No
11554,50,Female,38,628.57,2757.54,Monthly,Debit Card,None,12,No
11555,53,Male,60,3338.83,38886.27,Quarterly,Net Banking,DSL,6,No
11556,64,Male,41,2073.13,188248.29,Monthly,Net Banking,None,1,Yes
11557,37,Female,17,1817.02,104708.63,Monthly,UPI,DSL,6,No
11558,36,Male,22,2266.64,199448.21,Quarterly,Debit Card,DSL,6,Yes
11559,52,Female,53,2039.1,105438.53,Yearly,Debit Card,None,6,No
11560,69,Male,29,4245.08,109243.35,Monthly,Net Banking,Fiber,4,Yes
11561,60,Male,57,1736.59,78976.76,Monthly,Net Banking,DSL,8,No
11562,34,Male,67,3799.19,62698.04,Yearly,Credit Card,Fiber,1,No
11563,62,Male,66,923.27,51057.57,Monthly,Debit Card,None,3,No
11564,60,Male,70,4781.28,69340.7,Quarterly,UPI,DSL,1,No
11565,51,Male,17,3300.42,92510.37,Quarterly,Debit Card,Fiber,7,Yes
11566,26,Male,6,3680.23,39206.4,Monthly,Net Banking,DSL,11,No
11567,43,Male,39,1841.18,45750.14,Quarterly,Credit Card,DSL,10,No
11568,19,Female,69,2354.43,55037.41,Quarterly,Debit Card,None,0,No
11569,26,Female,64,1507.0,90402.72,Monthly,UPI,Fiber,8,Yes
11570,26,Male,67,4696.41,130909.86,Monthly,Net Banking,Fiber,11,Yes
11571,57,Male,48,2696.47,171373.08,Yearly,Credit Card,DSL,12,No
11572,34,Female,51,3337.02,58139.24,Monthly,Debit Card,Fiber,13,Yes
11573,18,Male,28,3804.22,37561.94,Quarterly,UPI,DSL,4,No
11574,42,Male,20,2169.98,76390.65,Yearly,Net Banking,None,10,Yes
11575,60,Female,8,3740.46,178982.23,Monthly,UPI,None,11,No
11576,57,Male,46,3541.97,2962.28,Quarterly,Debit Card,Fiber,2,No
11577,59,Male,41,3675.47,135895.85,Yearly,Net Banking,None,11,Yes
11578,42,Female,50,2701.53,95954.85,Monthly,Debit Card,None,10,No
11579,56,Male,55,2223.22,33048.2,Monthly,Credit Card,Fiber,3,No
11580,52,Male,50,1499.37,64883.28,Yearly,Debit Card,DSL,0,No
11581,20,Female,69,4210.82,45765.06,Monthly,Credit Card,None,2,No
11582,67,Male,19,3237.58,175688.6,Monthly,Debit Card,Fiber,10,Yes
11583,54,Female,26,2499.58,96892.8,Yearly,UPI,Fiber,7,Yes
11584,61,Male,37,4747.98,113055.76,Quarterly,UPI,Fiber,11,No
11585,61,Male,71,715.27,119143.84,Yearly,Net Banking,None,1,No
11586,68,Female,64,4325.77,128283.81,Monthly,UPI,None,1,No
11587,47,Female,53,4989.12,99615.58,Monthly,UPI,DSL,8,Yes
11588,55,Male,23,4491.24,4556.83,Monthly,Credit Card,DSL,4,No
11589,51,Female,46,4146.96,67609.81,Quarterly,UPI,DSL,4,No
11590,29,Female,70,2184.38,37590.77,Quarterly,Credit Card,DSL,0,Yes
11591,36,Male,62,1540.91,136348.43,Monthly,Credit Card,DSL,12,No
11592,54,Male,56,3806.83,12284.23,Monthly,Credit Card,DSL,5,No
11593,61,Male,54,1870.59,113196.87,Quarterly,Debit Card,Fiber,7,No
11594,66,Female,59,1292.18,42915.71,Monthly,Credit Card,DSL,5,No
11595,34,Female,61,4039.37,189820.32,Monthly,Debit Card,None,13,No
11596,27,Female,29,1906.45,67772.65,Yearly,Credit Card,DSL,14,No
11597,66,Female,21,4614.99,65719.02,Monthly,Debit Card,None,6,No
11598,64,Male,28,4282.85,184753.55,Quarterly,Net Banking,DSL,13,Yes
11599,29,Female,40,4314.38,84052.24,Yearly,Net Banking,Fiber,3,No
11600,33,Male,41,3972.06,192609.6,Monthly,Debit Card,Fiber,1,No
11601,41,Female,64,4463.97,5809.9,Monthly,Net Banking,None,0,No
11602,36,Male,30,4125.86,61962.57,Monthly,UPI,DSL,11,No
11603,25,Male,29,3211.3,133572.4,Yearly,Credit Card,Fiber,5,No
11604,48,Male,17,1831.2,178280.54,Monthly,Debit Card,Fiber,8,Yes
11605,38,Female,16,4496.94,52024.71,Quarterly,Net Banking,DSL,9,Yes
11606,34,Male,37,4282.72,186165.04,Yearly,Net Banking,None,4,No
11607,40,Male,13,2627.96,119230.17,Yearly,UPI,None,11,No
11608,54,Female,55,675.85,160400.64,Monthly,Credit Card,None,1,No
11609,33,Male,21,3373.45,80044.25,Quarterly,UPI,Fiber,0,No
11610,23,Female,66,727.69,43223.9,Yearly,Debit Card,DSL,2,No
11611,25,Female,55,4668.26,182335.85,Monthly,Net Banking,Fiber,3,Yes
11612,42,Male,18,4827.34,186694.04,Monthly,Net Banking,Fiber,6,No
11613,35,Male,56,1352.71,100017.45,Monthly,Net Banking,Fiber,8,No
11614,42,Female,43,3543.75,2292.51,Monthly,UPI,Fiber,7,No
11615,29,Male,34,915.21,22846.81,Yearly,UPI,DSL,8,No
11616,32,Female,0,3782.83,115032.56,Monthly,Credit Card,Fiber,6,Yes
11617,43,Female,51,2062.79,5731.56,Yearly,Debit Card,Fiber,9,No
11618,58,Female,69,3564.73,79985.47,Quarterly,Credit Card,None,7,No
11619,62,Male,36,2177.94,61370.62,Quarterly,Credit Card,Fiber,7,No
11620,43,Female,64,1155.05,143155.31,Quarterly,Net Banking,DSL,0,No
11621,64,Male,50,2327.49,12060.16,Monthly,UPI,Fiber,11,No
11622,49,Male,0,1007.03,98257.52,Yearly,Debit Card,DSL,13,No
11623,27,Male,20,3095.97,116243.74,Monthly,Credit Card,DSL,14,No
11624,33,Male,52,684.28,123840.92,Monthly,Debit Card,DSL,11,No
11625,24,Female,15,2872.94,81626.38,Monthly,Net Banking,None,14,Yes
11626,34,Male,60,4488.66,61569.19,Yearly,Credit Card,None,8,Yes
11627,40,Female,53,4270.43,136816.11,Yearly,UPI,Fiber,1,No
11628,43,Female,39,4472.52,169666.24,Monthly,Credit Card,Fiber,11,Yes
11629,38,Male,25,4649.22,139029.91,Monthly,Net Banking,Fiber,10,No
11630,39,Female,64,970.38,186488.37,Quarterly,Credit Card,DSL,13,No
11631,24,Female,63,1079.36,143735.44,Monthly,Net Banking,DSL,6,No
11632,31,Male,42,3006.53,153159.13,Monthly,Credit Card,DSL,12,No
11633,32,Female,16,4522.88,34412.74,Quarterly,Debit Card,Fiber,9,Yes
11634,24,Female,58,4884.57,84488.39,Monthly,UPI,Fiber,9,No
11635,26,Female,22,708.18,97526.01,Monthly,Net Banking,Fiber,12,No
11636,68,Female,6,2100.98,52002.34,Monthly,Debit Card,Fiber,4,No
11637,65,Male,43,1458.02,106179.43,Monthly,Net Banking,None,3,No
11638,25,Female,52,3901.85,58867.6,Monthly,Credit Card,None,0,Yes
11639,67,Female,70,3380.87,137812.92,Monthly,Net Banking,None,0,No
11640,40,Female,33,1039.5,94587.41,Monthly,Net Banking,Fiber,2,No
11641,46,Female,45,2675.85,92302.58,Monthly,UPI,None,13,No
11642,35,Male,67,3584.48,196744.86,Quarterly,Debit Card,None,14,No
11643,48,Female,15,4005.52,79096.52,Yearly,Credit Card,Fiber,0,Yes
11644,47,Male,70,590.24,73096.79,Monthly,UPI,None,7,No
11645,69,Female,18,4507.11,64402.27,Yearly,Net Banking,Fiber,2,Yes
11646,56,Male,1,3061.77,179055.09,Monthly,UPI,Fiber,10,No
11647,52,Male,9,4153.59,99848.04,Monthly,Net Banking,Fiber,9,No
11648,35,Male,49,4135.72,120402.88,Monthly,Credit Card,DSL,1,No
11649,59,Male,11,1354.34,36982.88,Monthly,Net Banking,Fiber,5,Yes
11650,56,Male,69,995.77,108647.53,Quarterly,UPI,None,3,No
11651,34,Female,21,3745.79,55654.99,Monthly,UPI,None,12,No
11652,31,Female,31,1203.92,146396.75,Monthly,Net Banking,Fiber,12,No
11653,48,Female,0,4324.72,166673.14,Yearly,Debit Card,DSL,13,Yes
11654,41,Male,53,3767.85,143247.33,Monthly,UPI,DSL,10,No
11655,52,Female,57,4288.21,146318.59,Monthly,Debit Card,DSL,13,Yes
11656,61,Male,69,1845.56,102982.47,Monthly,Debit Card,None,12,No
11657,62,Male,17,1924.69,142711.49,Monthly,Debit Card,DSL,10,No
11658,51,Female,5,3520.5,85114.7,Monthly,Debit Card,DSL,12,No
11659,20,Female,44,641.51,130646.34,Monthly,UPI,Fiber,3,No
11660,54,Male,22,3769.24,52548.8,Monthly,UPI,DSL,1,No
11661,60,Male,22,4261.02,14881.65,Monthly,Debit Card,DSL,1,Yes
11662,57,Female,25,2368.24,83281.18,Quarterly,UPI,DSL,10,No
11663,43,Female,6,3941.95,92893.85,Quarterly,Debit Card,Fiber,5,No
11664,40,Female,43,1285.75,52025.02,Yearly,Debit Card,Fiber,4,No
11665,61,Female,26,1950.17,145814.19,Yearly,Debit Card,DSL,8,Yes
11666,56,Male,25,4884.37,15636.55,Yearly,Net Banking,None,3,Yes
11667,32,Female,35,4938.48,45326.92,Quarterly,Credit Card,None,4,No
11668,66,Female,54,2806.72,149964.38,Quarterly,UPI,Fiber,14,No
11669,21,Female,63,4704.21,87987.73,Monthly,UPI,DSL,0,No
11670,46,Male,56,2852.29,141351.44,Quarterly,Debit Card,None,11,Yes
11671,39,Male,68,1812.15,113929.69,Monthly,Net Banking,DSL,11,Yes
11672,42,Male,60,1701.05,190191.84,Yearly,Net Banking,Fiber,1,No
11673,30,Male,1,4682.78,119961.37,Monthly,UPI,None,2,No
11674,35,Female,54,1276.01,3958.93,Quarterly,Debit Card,Fiber,4,No
11675,50,Male,37,3108.35,71222.59,Monthly,UPI,DSL,11,No
11676,33,Female,28,2999.86,29469.08,Monthly,Debit Card,Fiber,4,No
11677,62,Female,25,3828.3,185002.1,Monthly,Debit Card,Fiber,3,No
11678,59,Female,34,2746.59,21698.48,Monthly,Credit Card,Fiber,13,Yes
11679,61,Female,66,1725.29,78153.63,Monthly,Debit Card,Fiber,9,No
11680,19,Male,28,1262.28,45993.74,Monthly,Credit Card,None,2,No
11681,52,Male,33,3293.68,169497.68,Monthly,UPI,DSL,8,No
11682,59,Male,40,3735.46,62404.73,Monthly,UPI,None,0,No
11683,51,Female,40,3062.85,198386.8,Yearly,Net Banking,DSL,5,No
11684,47,Female,22,3822.58,8684.7,Monthly,Credit Card,DSL,6,No
11685,30,Female,70,1136.85,26527.08,Monthly,UPI,DSL,9,No
11686,30,Female,2,4471.12,45703.12,Yearly,Credit Card,DSL,3,No
11687,35,Female,57,3120.78,162410.1,Monthly,UPI,DSL,9,No
11688,49,Male,31,1070.8,175824.92,Monthly,Credit Card,None,2,No
11689,49,Female,30,2578.66,15218.82,Monthly,Credit Card,DSL,7,Yes
11690,52,Male,42,4301.56,7459.57,Quarterly,Debit Card,Fiber,8,Yes
11691,56,Female,6,4539.03,149166.81,Monthly,UPI,None,12,No
11692,63,Female,0,1690.92,27537.05,Monthly,Net Banking,None,0,No
11693,69,Male,60,3700.7,27466.72,Quarterly,Debit Card,DSL,14,No
11694,46,Male,13,949.93,5450.94,Monthly,Net Banking,Fiber,14,No
11695,66,Female,51,650.96,10911.77,Yearly,Credit Card,Fiber,14,No
11696,46,Female,5,3021.8,53471.42,Monthly,Debit Card,DSL,14,Yes
11697,61,Female,9,3626.72,13936.09,Monthly,Credit Card,DSL,10,No
11698,33,Female,70,4081.04,74406.94,Quarterly,UPI,Fiber,11,Yes
11699,61,Male,29,2030.97,166722.23,Monthly,UPI,None,9,No
11700,64,Female,20,529.36,65937.73,Yearly,Net Banking,None,8,No
11701,27,Male,59,2657.84,145839.0,Yearly,UPI,DSL,6,No
11702,47,Female,62,571.34,19688.08,Monthly,Net Banking,None,0,Yes
11703,42,Male,41,913.93,132215.66,Yearly,Credit Card,None,6,No
11704,56,Male,50,1970.1,64032.69,Monthly,Debit Card,Fiber,4,No
11705,37,Female,63,2467.27,150200.82,Yearly,UPI,None,9,No
11706,22,Male,55,1757.61,28114.15,Monthly,Credit Card,Fiber,12,Yes
11707,18,Female,40,3118.39,179678.79,Monthly,Debit Card,DSL,12,No
11708,47,Male,31,749.07,49272.86,Monthly,Credit Card,DSL,6,No
11709,66,Female,14,1150.61,71274.42,Monthly,Net Banking,Fiber,11,No
11710,20,Male,61,3628.66,190085.96,Monthly,Credit Card,Fiber,8,Yes
11711,62,Female,26,1139.63,116117.99,Yearly,Net Banking,DSL,7,Yes
11712,31,Female,27,3378.99,73788.53,Yearly,Net Banking,Fiber,5,No
11713,47,Male,63,746.08,189970.83,Monthly,UPI,DSL,1,No
11714,67,Male,58,2333.22,66486.41,Monthly,Net Banking,DSL,7,No
11715,21,Male,57,1298.34,19879.27,Yearly,Net Banking,DSL,11,No
11716,35,Male,1,993.36,199372.93,Monthly,Credit Card,DSL,13,Yes
11717,54,Female,35,3051.65,54301.14,Monthly,Net Banking,DSL,3,Yes
11718,42,Male,70,4677.51,170400.31,Monthly,Net Banking,DSL,7,Yes
11719,65,Female,12,746.54,33942.62,Monthly,Credit Card,None,14,No
11720,18,Male,14,2396.99,146539.44,Monthly,Debit Card,None,6,No
11721,63,Female,59,3683.91,105365.43,Quarterly,UPI,DSL,3,Yes
11722,32,Female,21,2582.1,196200.41,Quarterly,Credit Card,None,7,No
11723,26,Female,62,4129.23,111013.24,Monthly,Net Banking,Fiber,10,No
11724,32,Female,24,1308.4,5978.02,Yearly,Credit Card,Fiber,10,No
11725,66,Male,47,4818.17,121171.72,Monthly,Debit Card,DSL,11,No
11726,41,Male,42,2233.23,29917.97,Monthly,Credit Card,None,10,No
11727,21,Female,37,2037.06,159909.64,Monthly,Credit Card,Fiber,1,No
11728,29,Male,40,4435.73,171457.07,Monthly,Credit Card,Fiber,8,Yes
11729,54,Male,44,3037.4,96936.61,Monthly,Credit Card,Fiber,5,Yes
11730,54,Female,39,2824.0,156861.07,Monthly,Net Banking,Fiber,6,Yes
11731,60,Male,16,3771.4,29877.04,Monthly,Credit Card,None,9,Yes
11732,23,Male,56,3109.25,98923.56,Monthly,Debit Card,Fiber,0,No
11733,56,Male,1,1231.32,79394.91,Quarterly,Credit Card,Fiber,2,No
11734,63,Female,61,3533.89,122652.16,Quarterly,Credit Card,Fiber,13,Yes
11735,41,Male,8,1100.61,9850.96,Monthly,Net Banking,DSL,9,No
11736,28,Female,67,4126.36,150672.44,Quarterly,Net Banking,Fiber,4,No
11737,30,Male,16,4953.81,16746.73,Yearly,Credit Card,Fiber,14,No
11738,51,Male,49,2198.24,131637.83,Quarterly,Net Banking,None,11,No
11739,42,Male,39,2501.4,4672.99,Monthly,Net Banking,Fiber,6,No
11740,24,Female,57,708.95,166545.72,Monthly,Credit Card,Fiber,0,Yes
11741,69,Female,20,561.8,35765.23,Yearly,Net Banking,Fiber,8,No
11742,21,Male,17,4646.39,103584.0,Monthly,UPI,DSL,4,No
11743,25,Female,54,1078.81,53037.09,Monthly,UPI,None,12,No
11744,37,Male,28,2506.0,144806.79,Monthly,UPI,None,11,No
11745,46,Female,23,4169.1,64948.87,Quarterly,Net Banking,DSL,2,No
11746,68,Female,16,4501.93,145197.23,Quarterly,UPI,DSL,6,No
11747,62,Male,17,2837.29,57689.37,Monthly,Debit Card,None,9,No
11748,63,Male,41,3042.65,150742.15,Monthly,UPI,Fiber,7,No
11749,27,Male,44,3513.58,7090.49,Yearly,Debit Card,None,9,No
11750,60,Male,16,4826.22,57378.96,Monthly,Net Banking,DSL,9,No
11751,51,Female,13,3212.01,100228.07,Monthly,UPI,Fiber,2,No
11752,43,Female,48,3017.64,9966.86,Monthly,Debit Card,None,6,Yes
11753,58,Female,28,565.4,38020.78,Quarterly,Net Banking,Fiber,6,No
11754,66,Male,3,864.27,186972.86,Quarterly,UPI,Fiber,3,No
11755,20,Male,19,3097.27,195390.02,Yearly,Credit Card,DSL,9,Yes
11756,23,Female,46,4713.08,148210.24,Monthly,UPI,None,8,No
11757,22,Male,8,4400.11,51187.81,Monthly,UPI,DSL,0,No
11758,22,Female,26,4921.61,52842.97,Monthly,UPI,None,0,No
11759,64,Female,14,2875.25,129512.28,Yearly,Credit Card,None,4,Yes
11760,40,Female,18,4045.69,24402.32,Monthly,Debit Card,Fiber,12,No
11761,66,Female,51,4281.8,189713.57,Monthly,Debit Card,Fiber,2,Yes
11762,26,Female,25,3416.14,45737.77,Quarterly,Credit Card,Fiber,9,No
11763,52,Male,25,2024.37,199927.49,Monthly,UPI,DSL,12,No
11764,37,Male,25,2614.9,99651.03,Monthly,UPI,Fiber,8,No
11765,66,Male,45,4360.63,154514.57,Yearly,UPI,DSL,4,No
11766,59,Female,48,1843.47,1434.63,Monthly,Debit Card,Fiber,6,Yes
11767,52,Female,52,4656.84,177860.53,Monthly,Debit Card,DSL,0,No
11768,67,Female,2,1534.13,54730.41,Monthly,Credit Card,None,1,No
11769,35,Female,65,3872.82,133919.41,Monthly,Net Banking,DSL,14,Yes
11770,34,Male,41,3337.52,161464.7,Monthly,Credit Card,DSL,10,No
11771,41,Male,18,3873.2,33665.4,Quarterly,Debit Card,DSL,11,No
11772,20,Female,16,2468.06,89059.39,Monthly,UPI,None,3,No
11773,49,Female,32,4696.88,99273.35,Yearly,UPI,DSL,14,Yes
11774,52,Female,48,3346.12,63111.77,Monthly,UPI,None,8,No
11775,55,Male,55,1797.33,96869.41,Monthly,UPI,Fiber,4,No
11776,30,Male,62,3373.05,64191.59,Monthly,Net Banking,Fiber,4,Yes
11777,64,Male,2,1790.67,72788.8,Quarterly,Credit Card,None,8,Yes
11778,42,Female,48,1821.35,134196.9,Monthly,Credit Card,DSL,7,Yes
11779,26,Female,54,2298.19,126886.06,Quarterly,Debit Card,Fiber,1,No
11780,21,Male,25,4335.94,47220.88,Quarterly,Credit Card,DSL,6,No
11781,31,Female,71,2751.34,179599.09,Yearly,Net Banking,DSL,0,No
11782,54,Male,51,3555.05,172694.92,Quarterly,Net Banking,None,9,Yes
11783,51,Female,6,2263.85,102307.58,Monthly,Net Banking,Fiber,10,No
11784,28,Male,45,1686.22,87216.9,Quarterly,UPI,None,10,No
11785,58,Female,45,4795.88,75994.34,Yearly,Debit Card,None,14,Yes
11786,20,Male,15,3216.12,141746.32,Yearly,Net Banking,None,8,No
11787,45,Male,23,4702.78,134661.55,Monthly,Credit Card,None,2,Yes
11788,46,Male,60,1415.36,40039.94,Quarterly,Credit Card,DSL,12,No
11789,26,Male,53,1161.02,134620.15,Monthly,Credit Card,Fiber,1,No
11790,20,Male,61,4351.2,51233.81,Monthly,Net Banking,Fiber,3,No
11791,42,Male,0,3564.13,4693.11,Quarterly,Net Banking,Fiber,3,No
11792,51,Female,48,1339.6,140142.53,Yearly,Credit Card,DSL,2,No
11793,29,Female,24,1712.12,129313.93,Monthly,Net Banking,DSL,1,Yes
11794,59,Female,9,4102.99,82751.04,Yearly,Credit Card,None,4,No
11795,26,Male,15,2542.41,105611.53,Monthly,UPI,None,3,No
11796,32,Male,57,3517.43,189486.67,Monthly,Net Banking,None,4,No
11797,57,Female,71,1932.58,119444.84,Monthly,UPI,None,12,Yes
11798,42,Male,28,2215.53,131918.9,Monthly,UPI,Fiber,11,Yes
11799,22,Male,5,4958.21,13718.35,Yearly,Net Banking,None,11,No
11800,28,Male,15,1614.28,34032.9,Monthly,Credit Card,DSL,7,Yes
11801,51,Male,19,2779.05,60889.5,Monthly,Debit Card,DSL,10,Yes
11802,41,Male,70,4299.81,108336.48,Monthly,UPI,DSL,14,No
11803,32,Female,42,1576.5,155541.59,Monthly,Net Banking,None,1,No
11804,55,Female,25,2368.46,64926.93,Yearly,UPI,Fiber,8,No
11805,25,Female,70,3267.91,71920.1,Monthly,Credit Card,Fiber,9,No
11806,22,Female,32,2665.35,51974.03,Monthly,Net Banking,None,0,No
11807,65,Female,25,2567.76,51667.26,Quarterly,Debit Card,None,7,Yes
11808,43,Male,44,2131.29,189823.91,Monthly,Net Banking,DSL,11,No
11809,35,Male,62,3139.91,127455.98,Quarterly,UPI,DSL,4,No
11810,23,Male,66,3309.68,32024.35,Monthly,Net Banking,Fiber,1,No
11811,54,Male,51,3439.8,144727.47,Monthly,Net Banking,DSL,7,No
11812,65,Female,67,816.66,144682.21,Yearly,UPI,DSL,4,Yes
11813,30,Female,25,3339.65,133627.57,Quarterly,Debit Card,None,9,Yes
11814,45,Female,1,4789.57,27809.37,Monthly,Credit Card,Fiber,14,No
11815,22,Male,13,2934.44,82190.31,Quarterly,Net Banking,None,13,No
11816,30,Female,29,3718.7,22244.51,Yearly,Debit Card,Fiber,9,Yes
11817,34,Male,48,3005.3,163507.48,Monthly,Credit Card,None,12,Yes
11818,67,Female,11,4346.33,131379.26,Monthly,UPI,Fiber,13,No
11819,57,Female,43,4683.12,101933.58,Monthly,Debit Card,DSL,2,No
11820,62,Male,32,1328.99,69260.08,Monthly,Debit Card,Fiber,6,No
11821,49,Male,12,2465.87,37665.65,Monthly,Net Banking,Fiber,3,Yes
11822,46,Female,25,2265.72,22183.07,Yearly,UPI,None,10,No
11823,68,Female,20,2323.47,193878.88,Monthly,Net Banking,Fiber,10,No
11824,20,Male,27,1064.86,40730.08,Quarterly,UPI,Fiber,9,No
11825,57,Female,47,4161.27,12915.05,Monthly,Credit Card,Fiber,11,Yes
11826,51,Female,39,660.95,192371.69,Monthly,Net Banking,None,14,No
11827,57,Male,65,2877.02,110241.4,Quarterly,UPI,Fiber,5,No
11828,44,Female,22,3478.45,159534.69,Monthly,UPI,None,9,Yes
11829,30,Male,47,1433.61,9709.4,Monthly,Debit Card,DSL,7,Yes
11830,62,Female,1,4576.33,113822.23,Monthly,Net Banking,None,0,No
11831,50,Male,19,4273.47,80243.78,Quarterly,Net Banking,Fiber,1,No
11832,23,Female,58,2619.88,154620.92,Monthly,Credit Card,DSL,13,No
11833,41,Male,45,2350.17,8646.7,Monthly,UPI,Fiber,12,No
11834,36,Female,2,1564.56,80936.42,Yearly,Debit Card,None,7,No
11835,33,Male,54,3784.97,160015.61,Yearly,UPI,DSL,14,Yes
11836,57,Female,11,1092.85,105016.76,Monthly,UPI,DSL,6,No
11837,45,Female,39,3561.07,110457.71,Monthly,UPI,DSL,9,No
11838,50,Female,65,4291.06,20335.77,Quarterly,Net Banking,Fiber,8,No
11839,65,Female,15,1528.12,27333.78,Quarterly,UPI,DSL,1,Yes
11840,58,Female,33,4398.92,135722.92,Monthly,Credit Card,DSL,7,Yes
11841,30,Female,43,649.95,135334.28,Monthly,Debit Card,DSL,5,No
11842,60,Female,5,4607.54,195841.58,Quarterly,Debit Card,DSL,14,Yes
11843,62,Female,63,1032.63,142678.64,Yearly,UPI,None,0,Yes
11844,42,Female,21,3405.92,99155.46,Quarterly,Debit Card,Fiber,3,Yes
11845,59,Male,17,1625.37,171608.24,Monthly,UPI,Fiber,13,Yes
11846,53,Male,11,4264.49,21790.12,Monthly,Net Banking,DSL,14,No
11847,44,Female,51,2805.35,90409.87,Quarterly,Debit Card,None,1,No
11848,55,Male,50,1108.59,58134.71,Monthly,Net Banking,DSL,6,Yes
11849,24,Female,70,3069.46,21822.92,Monthly,Net Banking,Fiber,8,No
11850,22,Female,47,2335.47,152936.91,Monthly,Credit Card,Fiber,5,No
11851,60,Male,18,3476.52,102647.61,Monthly,Credit Card,Fiber,3,No
11852,62,Female,5,4468.56,111796.98,Monthly,Debit Card,DSL,4,No
11853,68,Female,26,2342.25,82839.78,Quarterly,UPI,DSL,10,No
11854,48,Male,52,1804.46,92607.11,Quarterly,UPI,None,0,Yes
11855,40,Male,47,565.32,24087.46,Yearly,UPI,None,12,No
11856,59,Female,6,3086.78,134910.65,Quarterly,UPI,Fiber,3,No
11857,27,Male,58,2310.24,87057.02,Monthly,Credit Card,Fiber,12,No
11858,49,Male,68,2185.92,163536.75,Monthly,UPI,None,9,No
11859,60,Female,10,1323.21,40061.15,Monthly,UPI,Fiber,2,No
11860,47,Male,14,2435.25,41805.96,Monthly,Net Banking,None,8,No
11861,56,Male,63,4929.99,129506.15,Yearly,UPI,DSL,5,No
11862,48,Female,2,1839.89,169354.68,Monthly,UPI,Fiber,14,No
11863,35,Male,68,3198.67,94967.37,Monthly,Credit Card,Fiber,3,Yes
11864,53,Male,22,3994.19,145663.82,Monthly,Debit Card,None,2,Yes
11865,19,Female,52,3871.21,199866.65,Monthly,Net Banking,DSL,11,No
11866,31,Female,36,1979.48,198062.86,Quarterly,Net Banking,Fiber,14,Yes
11867,30,Female,8,3248.87,149123.03,Monthly,Debit Card,Fiber,12,No
11868,46,Male,14,4420.69,148177.71,Monthly,Net Banking,None,3,No
11869,29,Female,2,569.51,50276.16,Monthly,UPI,DSL,7,No
11870,56,Female,69,2460.8,166874.39,Yearly,UPI,None,11,No
11871,19,Male,16,1509.23,81615.32,Monthly,Debit Card,DSL,4,No
11872,49,Female,25,2248.85,192436.79,Monthly,Credit Card,DSL,12,Yes
